event,date,region,netplay,version,p1name,p1char1,p1char2,p1char3,p2name,p2char1,p2char2,p2char3,url
PSN Skullbats,2018-12-01,North America,1,2E+ Final,Dud,RF,DB,PS,RoyalHeartv2,EL,N,N,https://youtu.be/ICwLUr8YjEY
PSN Skullbats,2018-12-01,North America,1,2E+ Final,Turvon,DB,CE,BB,Dud,PS,RF,DB,https://youtu.be/HXx970iPZx4
PSN Skullbats,2018-12-01,North America,1,2E+ Final,RoyalHeartv2,EL,N,N,Turvon,DB,CE,BB,https://youtu.be/hDQZIjb0wlQ
B-Side Battles,2018-12-01,North America,0,2E+ Final,Red Witch,FI,FU,N,jmz,PW,N,N,https://youtu.be/aid55Lp6GdA?t=4h45m48s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,Some Person,VA,DB,CE,https://youtu.be/aid55Lp6GdA?t=4h54m23s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Satan,EL,N,N,Red Witch,FU,N,N,https://youtu.be/aid55Lp6GdA?t=5h5m1s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,Midiman,VA,CE,SQ,https://youtu.be/aid55Lp6GdA?t=5h16m7s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,Red Witch,FI,N,N,https://youtu.be/aid55Lp6GdA?t=5h24m58s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Some Person,VA,DB,CE,jmz,PW,N,N,https://youtu.be/aid55Lp6GdA?t=5h30m29s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,jmz,PW,N,N,https://youtu.be/aid55Lp6GdA?t=5h39m15s
B-Side Battles,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,Some Person,VA,DB,CE,https://youtu.be/aid55Lp6GdA?t=5h45m19s
Casual Matches,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,jmz,EL,PW,N,https://youtu.be/aid55Lp6GdA?t=6h2m7s
Casual Matches,2018-12-01,North America,0,2E+ Final,Mike Z,CE,BB,N,WingZero,FI,N,N,https://youtu.be/aid55Lp6GdA?t=6h15m3s
Casual Matches,2018-12-01,North America,0,2E+ Final,Satan,EL,N,N,WingZero,FI,N,N,https://youtu.be/aid55Lp6GdA?t=6h25m56s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Laggie,MF,DB,N,Receita Federal,VA,DB,BB,https://youtu.be/bNLangS34GY?t=22m30s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Dudu,BB,DB,CE,Vini,FI,PS,MF,https://youtu.be/bNLangS34GY?t=39m7s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Ovelha Negra,BB,N,N,Laggie,MF,DB,N,https://youtu.be/RrHECXULeiM?t=3m
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Acido,FU,DB,N,Dudu,CE,PC,BB,https://youtu.be/RrHECXULeiM?t=14m7s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Ovelha Negra,BW,BB,N,Kaio,FI,N,N,https://youtu.be/RrHECXULeiM?t=31m52s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Receita Federal,VA,RF,DB,Acido,FU,DB,N,https://youtu.be/RrHECXULeiM?t=38m54s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Laggie,MF,DB,N,Kaio,FI,N,N,https://youtu.be/RrHECXULeiM?t=51m17s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Acido,FU,DB,N,Tiago,BW,CE,N,https://youtu.be/RrHECXULeiM?t=1h1m17s
Brasil Sunday Showdown,2018-12-02,South America,1,2E+ Final,Dudu,EL,BW,BB,Receita Federal,VA,DB,BB,https://youtu.be/RrHECXULeiM?t=1h11m35s
Casual Matches,2018-12-03,North America,1,2E+ Final,wingit,VA,PC,N,RobRob,FU,RF,EL,https://youtu.be/6uL5rfidaio
Casual Matches,2018-12-05,North America,1,2E+ Final,Tonberry,FU,N,N,wingit,VA,PC,N,https://youtu.be/DuUd79l9aM4
Casual Matches,2018-12-05,North America,1,2E+ Final,wingit,VA,PC,N,Dud,PS,RF,DB,https://youtu.be/95Cu1vqGDmU
Casual Matches,2018-12-05,North America,1,2E+ Final,ShakyFingers,RF,BB,CE,Dud,PS,RF,DB,https://youtu.be/swtAOT3fC2s
Casual Matches,2018-12-05,North America,1,2E+ Final,Carls493,FI,CE,PW,DarkAbyssJay,SQ,CE,EL,https://youtu.be/hPR_DhLlKeY
Casual Matches,2018-12-06,North America,1,2E+ Final,wingit,VA,PC,N,Dud,PS,RF,DB,https://youtu.be/3KmZizF9HH4
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Rex,PW,DB,N,Waranoi,SQ,N,N,https://youtu.be/Xgvg4GYDI9g?t=1s
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Sanji,BB,PC,BW,Waranoi,SQ,N,N,https://youtu.be/Xgvg4GYDI9g?t=10m51s
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Rex,PW,DB,N,BuzzerZero,MF,SQ,BB,https://youtu.be/Xgvg4GYDI9g?t=17m18s
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Waranoi,SQ,N,N,BuzzerZero,MF,SQ,BB,https://youtu.be/Xgvg4GYDI9g?t=23m18s
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Sanji,BB,PC,BW,BigTonney,SQ,BB,N,https://youtu.be/Xgvg4GYDI9g?t=34m8s
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Sanji,BB,PC,BW,Waranoi,SQ,N,N,https://youtu.be/Xgvg4GYDI9g?t=41m14s
Hessencrash XVI,2018-12-06,Europe,0,2E+ Final,Sanji,BW,PC,BB,BigTonney,SQ,BB,N,https://youtu.be/Xgvg4GYDI9g?t=48m7s
Casual Matches,2018-12-06,North America,1,2E+ Final,Adeveis,BB,SQ,PS,Dud,DB,RF,PS,https://youtu.be/2GbjyG1TmII
Casual Matches,2018-12-06,North America,1,2E+ Final,Adeveis,BB,SQ,PS,Gelato,PS,DB,CE,https://youtu.be/ziZ5jtnBDRY
Casual Matches,2018-12-06,Oceania,1,2E+ Final,Demise,FI,FU,N,Mao,DB,BB,PC,https://youtu.be/W_4Zs1-fMCg
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Maki_Nami,VA,N,N,BreadyTheBread,BB,N,N,https://youtu.be/yb-N6cWeqYc?t=8m7s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Maki_Nami,VA,N,N,Crazy Diamond,VA,CE,BB,https://youtu.be/yb-N6cWeqYc?t=13m49s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Hagith Roanoke,MF,BW,N,SeaJay,CE,BB,N,https://youtu.be/yb-N6cWeqYc?t=23m41s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,cobalt,FI,PS,N,Mao,DB,BB,PC,https://youtu.be/yb-N6cWeqYc?t=32m45s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Luminum,VA,EL,BB,Yoma,BW,BB,N,https://youtu.be/yb-N6cWeqYc?t=46m7s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,BB,SeaJay,CE,BB,N,https://youtu.be/yb-N6cWeqYc?t=55m49s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Mao,DB,BB,PC,Yoma,BW,BB,N,https://youtu.be/yb-N6cWeqYc?t=1h4m24s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Hagith Roanoke,MF,BW,N,Mao,DB,BB,PC,https://youtu.be/yb-N6cWeqYc?t=1h21m28s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,BB,Yoma,BW,BB,N,https://youtu.be/yb-N6cWeqYc?t=1h30m49s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,SeaJay,CE,BB,N,Mao,DB,BB,PC,https://youtu.be/yb-N6cWeqYc?t=1h37m39s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Mao,DB,BB,PC,Yoma,BW,BB,N,https://youtu.be/yb-N6cWeqYc?t=1h43m32s
Skullgirls OCE Ranbats,2018-12-07,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,BB,Mao,DB,BB,PC,https://youtu.be/yb-N6cWeqYc?t=2h9m34s
Casual Matches,2018-12-07,North America,1,2E+ Final,wingit,VA,PC,N,Adeveis,PS,SQ,BB,https://youtu.be/rIgYSv_4Ano
Casual Matches,2018-12-08,North America,1,2E+ Final,wingit,VA,PC,N,Ninja,VA,RF,EL,https://youtu.be/S79j-Ro23rM
Eurofight,2018-12-08,Europe,1,2E+ Final,Creak,RF,PW,N,BuzzerZero,MF,SQ,BB,https://youtu.be/CbqMm628gF8?t=6s
Eurofight,2018-12-08,Europe,1,2E+ Final,Ranger,PW,CE,BB,BuzzerZero,MF,SQ,BB,https://youtu.be/CbqMm628gF8?t=7m52s
Eurofight,2018-12-08,Europe,1,2E+ Final,BuzzerZero,MF,SQ,BB,Darren20500,RF,CE,N,https://youtu.be/CbqMm628gF8?t=18m20s
Eurofight,2018-12-08,Europe,1,2E+ Final,zeknife,PS,SQ,BB,Mr Peck,PC,RF,PS,https://youtu.be/CbqMm628gF8?t=29m16s
Eurofight,2018-12-08,Europe,1,2E+ Final,Ranger,VA,BB,N,Neffros,FI,N,N,https://youtu.be/CbqMm628gF8?t=42m28s
Eurofight,2018-12-08,Europe,1,2E+ Final,apokalo,EL,BW,BB,BuzzerZero,MF,SQ,BB,https://youtu.be/CbqMm628gF8?t=57m29s
Eurofight,2018-12-08,Europe,1,2E+ Final,toffel,MF,SQ,PC,Magic,PS,BW,BB,https://youtu.be/CbqMm628gF8?t=1h6m30s
Eurofight,2018-12-08,Europe,1,2E+ Final,BuzzerZero,MF,SQ,BB,zeknife,SQ,BB,N,https://youtu.be/CbqMm628gF8?t=1h15m10s
Eurofight,2018-12-08,Europe,1,2E+ Final,Ranger,PW,CE,BB,Magic,PS,BW,BB,https://youtu.be/CbqMm628gF8?t=1h30m20s
Eurofight,2018-12-08,Europe,1,2E+ Final,Mr Peck,PC,RF,PS,Neffros,VA,SQ,N,https://youtu.be/CbqMm628gF8?t=1h41m39s
Eurofight,2018-12-08,Europe,1,2E+ Final,Ranger,VA,CE,BB,zeknife,PS,SQ,BB,https://youtu.be/CbqMm628gF8?t=1h49m49s
Eurofight,2018-12-08,Europe,1,2E+ Final,zeknife,PS,SQ,N,Neffros,VA,SQ,N,https://youtu.be/CbqMm628gF8?t=2h3m32s
Eurofight,2018-12-08,Europe,1,2E+ Final,Mr Peck,PC,RF,PS,Neffros,VA,SQ,N,https://youtu.be/CbqMm628gF8?t=2h14m29s
Casual Matches,2018-12-09,North America,1,2E+ Final,Turvon,DB,CE,BB,Mocktopus,CE,DB,BB,https://youtu.be/rCwyvRMreoU
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Kima,PC,EL,N,Takato,FU,PC,N,https://youtu.be/MXdKb8FDnXo?t=18m30s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Jorge,PC,BB,N,Farofa | CaioLugon,MF,CE,BB,https://youtu.be/MXdKb8FDnXo?t=24m34s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Kima,EL,DB,N,Plaxcaster,CE,BB,N,https://youtu.be/MXdKb8FDnXo?t=40m20s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Jorge,PC,BB,N,Tiago,CE,BW,N,https://youtu.be/MXdKb8FDnXo?t=48m58s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Farofa | CaioLugon,MF,CE,BB,Kima,EL,DB,N,https://youtu.be/MXdKb8FDnXo?t=56m47s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Tiago,BW,CE,N,Ovelha Negra,BW,BB,EL,https://youtu.be/MXdKb8FDnXo?t=1h6m50s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Plaxcaster,CE,BB,N,Jorge,PC,BB,N,https://youtu.be/MXdKb8FDnXo?t=1h17m58s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Vini,FI,PS,N,Kima,EL,FU,N,https://youtu.be/MXdKb8FDnXo?t=1h27m28s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Takato,FU,N,N,Farofa | CaioLugon,MF,CE,BB,https://youtu.be/MXdKb8FDnXo?t=1h37m58s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Plaxcaster,BB,RF,N,Tiago,BW,CE,N,https://youtu.be/MXdKb8FDnXo?t=1h44m1s
Brasil Sunday Showdown,2018-12-09,South America,1,2E+ Final,Ovelha Negra,SQ,N,N,Jorge,PC,BB,N,https://youtu.be/MXdKb8FDnXo?t=1h57m19s
Casual Matches,2018-12-10,North America,1,2E+ Final,wingit,VA,PC,N,Dud,PS,RF,DB,https://youtu.be/uoD1Be0B1hs
Bankstown Runbacks,2018-12-10,Oceania,0,2E+ Final,Crazy Diamond,VA,CE,BB,Tox,MF,CE,N,https://youtu.be/vi8kPkUgzdk?t=2m35s
Bankstown Runbacks,2018-12-10,Oceania,0,2E+ Final,SeaJay,CE,BB,N,Eterpay,FU,RF,VA,https://youtu.be/vi8kPkUgzdk?t=13m54s
Bankstown Runbacks,2018-12-10,Oceania,0,2E+ Final,Crazy Diamond,VA,CE,BB,Eterpay,FU,RF,VA,https://youtu.be/vi8kPkUgzdk?t=33m50s
Bankstown Runbacks,2018-12-10,Oceania,0,2E+ Final,SeaJay,CE,BB,N,Tox,MF,CE,N,https://youtu.be/vi8kPkUgzdk?t=41m46s
Bankstown Runbacks,2018-12-10,Oceania,0,2E+ Final,Tox,MF,CE,N,Eterpay,FU,RF,VA,https://youtu.be/vi8kPkUgzdk?t=48m32s
Bankstown Runbacks,2018-12-10,Oceania,0,2E+ Final,Eterpay,FU,RF,VA,Crazy Diamond,VA,CE,BB,https://youtu.be/vi8kPkUgzdk?t=58m49s
Casual Matches,2018-12-11,North America,1,2E+ Final,Adeveis,PS,SQ,BB,wingit,VA,PC,N,https://youtu.be/sGG-skn-g0M
Casual Matches,2018-12-11,North America,1,2E+ Final,wingit,VA,PC,N,Dud,PS,RF,DB,https://youtu.be/0YjtsygDmAk
Casual Matches,2018-12-12,North America,1,2E+ Final,wingit,VA,PC,N,2z,PS,DB,FI,https://youtu.be/RcE_AWwnZYM
Casual Matches,2018-12-12,North America,1,2E+ Final,Jorge,CE,N,N,Calexe,CE,N,N,https://youtu.be/MXdKb8FDnXo?t=2h6m2s
Casual Matches,2018-12-12,North America,1,2E+ Final,Gelato,PS,DB,CE,Dud,PS,RF,DB,https://youtu.be/MJmce8jDNUA
Casual Matches,2018-12-12,South America,1,2E+ Final,Plaxcaster,CE,BB,N,Jorge,PC,BB,N,https://youtu.be/AYflR-4v7QQ
Casual Matches,2018-12-13,North America,1,2E+ Final,wingit,VA,PC,N,Tonberry,FU,N,N,https://youtu.be/2bTaXVGNPyM
Casual Matches,2018-12-13,North America,1,2E+ Final,wingit,VA,PC,N,Tonberry,FU,N,N,https://youtu.be/-MhanQsdEc0
Casual Matches,2018-12-13,South America,1,2E+ Final,Dudu,FU,DB,PS,Calexe,SQ,FU,N,https://youtu.be/R9gHuzX-Upc
Casual Matches,2018-12-14,North America,1,2E+ Final,wingit,VA,PC,N,Tonberry,FU,N,N,https://youtu.be/go5dIK2XnSw
B-Side Battles,2018-12-14,North America,0,2E+ Final,Liam,RF,PC,BB,Satan,EL,N,N,https://youtu.be/5gcKA-R-gco?t=3h9m50s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Stuff,MF,PW,RF,Midiman,VA,CE,BW,https://youtu.be/5gcKA-R-gco?t=3h17m58s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Liam,RF,PC,BB,Mike Z,CE,BB,N,https://youtu.be/5gcKA-R-gco?t=3h28m23s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Bang,BW,BB,N,Sunset Radiance,MF,RF,EL,https://youtu.be/5gcKA-R-gco?t=3h37m32s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Red Witch,CE,PC,N,Bang,BW,BB,N,https://youtu.be/5gcKA-R-gco?t=3h48m30s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Sunset Radiance,MF,RF,EL,Stuff,MF,PW,RF,https://youtu.be/5gcKA-R-gco?t=3h55m39s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Satan,EL,N,N,Dyne,EL,PW,N,https://youtu.be/5gcKA-R-gco?t=4h13m16s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Bang,BW,BB,N,Midiman,VA,CE,BW,https://youtu.be/5gcKA-R-gco?t=4h20m36s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Stuff,MF,DB,RF,Satan,EL,N,N,https://youtu.be/5gcKA-R-gco?t=4h32m14s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Bang,BW,BB,N,Mike Z,CE,BB,N,https://youtu.be/5gcKA-R-gco?t=4h39m27s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Stuff,MF,PW,RF,Mike Z,CE,BB,N,https://youtu.be/5gcKA-R-gco?t=4h45m45s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Liam,RF,PC,BB,Sunset Radiance,MF,RF,FI,https://youtu.be/5gcKA-R-gco?t=4h55m18s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Stuff,MF,PW,RF,Sunset Radiance,MF,RF,EL,https://youtu.be/5gcKA-R-gco?t=5h4m25s
B-Side Battles,2018-12-14,North America,0,2E+ Final,Liam,RF,PC,BB,Sunset Radiance,MF,RF,EL,https://youtu.be/5gcKA-R-gco?t=5h18m4s
Casual Matches,2018-12-15,North America,1,2E+ Final,wingit,VA,PC,PS,Rem The Maid,VA,N,N,https://youtu.be/czPBd7W0Nao
Casual Matches,2018-12-15,South America,1,2E+ Final,Receita Federal,VA,DB,BB,Dudu,CE,PC,BB,https://youtu.be/KoMeU1RwnnE
Casual Matches,2018-12-15,South America,1,2E+ Final,Plaxcaster,PC,CE,BB,Calexe,DB,EL,N,https://youtu.be/Dz4SML39HJ8
Casual Matches,2018-12-15,South America,1,2E+ Final,Laggie,MF,DB,N,Caio Lugon,MF,N,N,https://youtu.be/btJpiO5PH5Y
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Gelato,PS,DB,CE,Clawsome Bombs,EL,PS,N,https://youtu.be/gQHqcE_kcRM
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,ncv,PW,DB,PS,Clawsome Bombs,MF,N,N,https://youtu.be/rCTsb_1aa1Y
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Elda Taluda,PW,MF,CE,Clawsome Bombs,EL,PS,N,https://youtu.be/JndQqieU5w0
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Kai,CE,PS,BB,Gelato,PS,DB,CE,https://youtu.be/b129bRP4xPQ
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Kai,CE,PS,BB,Clawsome Bombs,EL,PS,N,https://youtu.be/udFIRmZH2GM
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Gelato,PS,DB,CE,Elda Taluda,PW,MF,CE,https://youtu.be/3tHihUdpz8w
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,ncv,PW,DB,PS,Elda Taluda,PW,MF,CE,https://youtu.be/ZcGVdHaFizc
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Gelato,PS,DB,CE,ncv,PW,DB,PS,https://youtu.be/Qv4hMBgG0K4
Fight Before Christmas 2,2018-12-15,North America,0,2E+ Final,Kai,CE,PS,BB,ncv,PW,DB,PS,https://youtu.be/fVD34Qb0hLY
PSN Skullbats,2018-12-15,North America,1,2E+ Final,Dud,PS,RF,DB,Turvon,DB,CE,BB,https://youtu.be/GbjQxEnoM64
PSN Skullbats,2018-12-15,North America,1,2E+ Final,Keith,FI,DB,N,Flamingo,FI,EL,RF,https://youtu.be/m82Elak_Efg
Casual Matches,2018-12-15,Europe,1,2E+ Final,Sinclair,EL,DB,N,Servan,VA,SQ,N,https://youtu.be/OWnb-hE0Rc8
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,zeknife,PS,SQ,BB,Bigtonney,SQ,BB,N,https://youtu.be/eU8ZFQIKlnM?t=11m45s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,N,N,4nubis,PS,N,N,https://youtu.be/eU8ZFQIKlnM?t=34m20s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Jelly,PS,EL,N,Bigtonney,SQ,BB,N,https://youtu.be/eU8ZFQIKlnM?t=50m10s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,BB,N,toffel,MF,SQ,PC,https://youtu.be/eU8ZFQIKlnM?t=1h16m26s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,BB,N,PillsEater,EL,CE,BB,https://youtu.be/eU8ZFQIKlnM?t=1h40m
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,BB,N,oka,MF,SQ,N,https://youtu.be/eU8ZFQIKlnM?t=1h59m54s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,ViVr,VA,PS,N,Bigtonney,SQ,N,N,https://youtu.be/eU8ZFQIKlnM?t=2h12m28s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,BB,N,Reb46,BW,DB,FU,https://youtu.be/eU8ZFQIKlnM?t=2h29m16s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,N,N,Katka,PS,N,N,https://youtu.be/eU8ZFQIKlnM?t=2h47m35s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Neffros,VA,SQ,N,Bigtonney,SQ,BB,N,https://youtu.be/eU8ZFQIKlnM?t=3h9m13s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Argus Avery,PC,BB,N,Bigtonney,SQ,N,N,https://youtu.be/eU8ZFQIKlnM?t=3h25m50s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,BB,N,Sanji,BB,PC,BW,https://youtu.be/wadR8kCCAlk?t=1m29s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Bigtonney,SQ,N,N,Magic,BW,BB,N,https://youtu.be/wadR8kCCAlk?t=18m27s
"Kumite, Bigtonney",2018-12-16,Europe,1,2E+ Final,Ranger,VA,CE,N,Bigtonney,SQ,N,N,https://youtu.be/wadR8kCCAlk?t=34m3s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Homertex,BW,BB,N,Iper,FU,DB,N,https://youtu.be/QzMtMcpmNoQ?t=12m28s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Receita Federal,VA,DB,BB,Tiago,BW,CE,N,https://youtu.be/QzMtMcpmNoQ?t=27m26s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Laggie,MF,DB,N,Jorge,PC,BB,N,https://youtu.be/QzMtMcpmNoQ?t=37m54s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Homertex,BW,BB,N,Receita Federal,VA,DB,BB,https://youtu.be/QzMtMcpmNoQ?t=49m19s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Tiago,BW,CE,N,Laggie,MF,DB,N,https://youtu.be/QzMtMcpmNoQ?t=56m55s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Iper,FU,DB,N,Jorge,PC,BB,N,https://youtu.be/QzMtMcpmNoQ?t=1h5m38s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Homertex,BW,BB,N,Tiago,BW,CE,N,https://youtu.be/QzMtMcpmNoQ?t=1h12m18s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Iper,FU,DB,N,Laggie,MF,DB,N,https://youtu.be/QzMtMcpmNoQ?t=1h24m5s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Receita Federal,DB,BB,N,Jorge,PC,BB,N,https://youtu.be/QzMtMcpmNoQ?t=1h33m36s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Tiago,BW,CE,N,Jorge,PC,BB,N,https://youtu.be/QzMtMcpmNoQ?t=1h50m30s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Laggie,MF,DB,N,Homertex,BW,BB,N,https://youtu.be/QzMtMcpmNoQ?t=2h3m53s
Brasil Sunday Showdown,2018-12-16,South America,1,2E+ Final,Iper,FU,DB,N,Receita Federal,VA,DB,BB,https://youtu.be/QzMtMcpmNoQ?t=2h15m29s
Casual Matches,2018-12-16,North America,1,2E+ Final,wingit,VA,PC,N,Ninja,VA,RF,EL,https://youtu.be/y3JtkV8pb-o
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,LasorGamer,BW,N,N,Crazy Diamond,VA,CE,BB,https://youtu.be/Wy_Xzls9qA8?t=21m10s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Tox,MF,N,N,Ramsnacks,MF,N,N,https://youtu.be/Wy_Xzls9qA8?t=24m58s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Luminum,VA,EL,BB,Mao,DB,BB,PC,https://youtu.be/Wy_Xzls9qA8?t=30m23s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,mute,FI,PS,N,Age,FU,DB,PS,https://youtu.be/Wy_Xzls9qA8?t=37m12s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Ramsnacks,MF,N,N,Crazy Diamond,VA,CE,BB,https://youtu.be/Wy_Xzls9qA8?t=42m29s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Mao,DB,BB,PC,Age,DB,FU,PS,https://youtu.be/Wy_Xzls9qA8?t=57m30s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Mao,DB,BB,PC,Tox,MF,CE,N,https://youtu.be/Wy_Xzls9qA8?t=1h10m16s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Ramsnacks,MF,N,N,Mao,DB,BB,PC,https://youtu.be/Wy_Xzls9qA8?t=1h17m55s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,BB,Age,FU,DB,PS,https://youtu.be/Wy_Xzls9qA8?t=1h26m58s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Age,DB,FU,PS,Mao,DB,BB,PC,https://youtu.be/Wy_Xzls9qA8?t=1h40m22s
Skullgirls OCE Ranbats,2018-12-16,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,BB,Age,FU,DB,PS,https://youtu.be/Wy_Xzls9qA8?t=1h49m35s
Casual Matches,2018-12-16,South America,1,2E+ Final,Calexe,EL,DB,N,Laggie,MF,DB,N,https://youtu.be/k-vjFxADWFw
Casual Matches,2018-12-16,South America,1,2E+ Final,Calexe,EL,DB,N,Receita Federal,VA,DB,BB,https://youtu.be/bBluH1zOfjM
Casual Matches,2018-12-17,South America,1,2E+ Final,Dudu,CE,PC,BB,CaioLugon,MF,CE,N,https://youtu.be/VQAF5m7nVIY
