Event,Date,Region,Netplay,Version,P1Name,P1Char1,P1Char2,P1Char3,P2Name,P2Char1,P2Char2,P2Char3,URL
Skullgirls OCE Danisen,2025-06-23,Oceania,1,2024 Balance Patch,guumi,MF,CE,PC,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=dZkuVsjZ9pI&t=4h37m27s
Skullgirls OCE Danisen,2025-06-23,Oceania,1,2024 Balance Patch,SeaJay,VA,CE,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=dZkuVsjZ9pI&t=4h54m50s
Skullgirls OCE Danisen,2025-06-23,Oceania,1,2024 Balance Patch,Pika_Bat,CE,SQ,BB,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=dZkuVsjZ9pI&t=5h8m12s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,SeaJay,VA,CE,BB,Beetron,PS,BD,EL,https://www.youtube.com/watch?v=blNtMw-F94I&t=37m25s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,karate jesus,BW,N,N,Drip,FI,BB,N,https://www.youtube.com/watch?v=blNtMw-F94I&t=45m41s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,Beetron,PS,BD,EL,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=blNtMw-F94I&t=50m7s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,Squidy,SQ,BB,N,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=blNtMw-F94I&t=55m12s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,Beetron,PS,BD,EL,ezkr,PS,SQ,VA,https://www.youtube.com/watch?v=blNtMw-F94I&t=1h1m10s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,Drip,MF,RF,BB,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=blNtMw-F94I&t=1h7m33s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,karate jesus,BW,N,N,https://www.youtube.com/watch?v=blNtMw-F94I&t=1h13m24s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,ezkr,PS,SQ,VA,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=blNtMw-F94I&t=1h24m12s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,SeaJay,VA,CE,BB,karate jesus,BW,N,N,https://www.youtube.com/watch?v=blNtMw-F94I&t=1h29m57s
Skullgirls OCE Quickbats,2025-06-20,Oceania,1,2024 Balance Patch,SeaJay,VA,CE,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=blNtMw-F94I&t=1h41m39s
Skullgirls OCE Newbbats,2025-06-19,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,Chandarin,MA,RF,N,https://www.youtube.com/watch?v=M19tudWmlBg&t=8m0s
Skullgirls OCE Newbbats,2025-06-19,Oceania,1,2024 Balance Patch,xyz,PW,DB,N,Sabey the Silverfox,PC,DB,EL,https://www.youtube.com/watch?v=M19tudWmlBg&t=41m59s
Skullgirls OCE Newbbats,2025-06-19,Oceania,1,2024 Balance Patch,xyz,DB,N,N,Chandarin,MA,N,N,https://www.youtube.com/watch?v=M19tudWmlBg&t=54m35s
Skullgirls OCE Newbbats,2025-06-19,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,xyz,PW,DB,N,https://www.youtube.com/watch?v=M19tudWmlBg&t=1h17m8s
Skullgirls OCE Newbbats,2025-06-19,Oceania,1,2024 Balance Patch,Sabey the Silverfox,PC,EL,N,yak,VA,DB,PS,https://www.youtube.com/watch?v=M19tudWmlBg&t=1h45m56s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,daryo,FI,PW,DB,kurakuheado,BW,UM,BB,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=51s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,LowkeyKuma,VA,N,N,YourLocalDunce,PS,N,N,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=13m38s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,Randomrock16,BD,AN,FU,Swiftfox-Dash,PC,CE,N,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=21m41s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,Nope.avi,PC,UM,DB,GrahamSandwich,RF,BB,N,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=30m53s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,iControl,MA,CE,DB,PME,RF,MA,MF,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=39m33s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,Adeveis,PS,SQ,BB,LD,PS,EL,N,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=50m15s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,PME,MF,PW,RF,Flankroast,EL,UM,SQ,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=1h5m31s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,josey,PC,UM,BB,Adeveis Wingzero,PS,SQ,BB,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=1h18m43s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,Swiftfox-Dash,PC,CE,N,Flankroast,EL,UM,SQ,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=1h28m48s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,iControl,MA,CE,DB,Adeveis Wingzero,PS,SQ,BB,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=1h36m51s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,josey,PC,UM,BB,PME,RF,MA,MF,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=1h48m47s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,Flankroast,EL,UM,SQ,iControl,MA,CE,DB,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=1h57m24s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,PME,MF,PW,RF,Flankroast,EL,UM,SQ,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=2h4m46s
Mix Masters Online #101,2025-06-19,North America,1,2024 Balance Patch,josey,PC,UM,BB,Flankroast,EL,UM,SQ,https://youtu.be/LAzoVORWBLM?si=ysTXeC7_9m3oz_a4&t=2h18m29s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,Demise,DB,FI,N,Eterpay,SQ,EL,PW,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=4m52s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,KLO,FI,PW,MA,Gojirark,VA,PS,EL,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=14m11s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,Eterpay,UM,FU,RF,Hinoko,CE,AN,EL,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=34m19s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,No Funny Name,FI,CE,BB,Demise,DB,FI,N,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=47m11s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,Gojirark,VA,PS,EL,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=54m5s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,Eterpay,VA,FI,RF,Gojirark,VA,PS,EL,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=1h2m10s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,Murix,EL,BB,N,Demise,DB,BD,FI,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=1h14m47s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=1h25m6s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,Demise,DB,FI,N,Eterpay,BW,PS,RF,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=1h34m54s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,Eterpay,BW,CE,BB,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=1h46m15s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=1h53m21s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=2h3m2s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,Gojirark,VA,PS,EL,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=2h17m7s
York Street Battles,2025-06-14,Oceania,0,2024 Balance Patch,No Funny Name,FI,CE,BB,Gojirark,VA,PS,EL,https://www.youtube.com/watch?v=CvE3r5vc1gA&t=2h55m30s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Jacey,MF,UM,EL,tofuboi,FI,UM,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1m10s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Dovodx,PC,RF,BB,Tarrasq_e,CE,BB,N,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=14m15s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,JasonFGC,FI,AN,BB,elspeth,PW,DB,FI,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=22m31s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Randomrock16,BD,AN,FU,Bootyballspopeyes,VA,DB,EL,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=29m59s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Xillow,BD,VA,DB,meese,FI,DB,CE,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=39m38s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Grahamsandwich,RF,BB,N,Tyrone O'Canada,VA,RF,DB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=51m45s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Reis,BD,PS,FI,Josey,PC,UM,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h0m57s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Moose Lee,PS,N,N,YourLocalDunce,PS,N,N,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h11m37s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,05mario,FI,DB,FU,Ryuki,MF,AN,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h23m42s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,PME,MF,PW,RF,meese,FI,DB,CE,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h33m21s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Adeveis Wingzero,PS,SQ,BB,Moose Lee,PS,SQ,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h41m57s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Oddberry,FI,UM,BB,Reis,BD,PS,FI,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h51m6s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Ryuki,MF,AN,BB,Adeveis Wingzero,PS,SQ,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=1h59m25s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,meese,FI,DB,CE,Oddberry,FI,UM,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=2h6m25s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,PME,RF,MA,MF,Reis,BD,PS,FI,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=2h19m37s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Swiftfox-Dash,PC,CE,N,MPGame,VA,BD,RF,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=2h35m15s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Reis,BD,PS,FI,Adeveis Wingzero,PS,SQ,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=2h51m39s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,MPGame,VA,BD,RF,Oddberry,FI,UM,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=3h0m13s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Ryuki,MF,AN,BB,meese,FI,DB,CE,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=3h12m31s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Reis,BD,PS,FI,Oddberry,FI,UM,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=3h24m36s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,Ryuki,MF,AN,BB,Reis,BD,PS,FI,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=3h31m54s
Mix Masters Online #100,2025-06-14,North America,1,2024 Balance Patch,meese,FI,DB,CE,Ryuki,MF,AN,BB,https://youtu.be/zqhiJuO39pQ?si=niC_Ww180V9iI6A5&t=3h45m11s
Skullgirls OCE Quickbats,2025-06-13,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,Drip,MF,RF,BB,https://www.youtube.com/watch?v=7z3XhTyV3l4&t=40m32s
Skullgirls OCE Quickbats,2025-06-13,Oceania,1,2024 Balance Patch,Beetron,PS,BD,EL,free food,BD,BW,BB,https://www.youtube.com/watch?v=7z3XhTyV3l4&t=45m45s
Skullgirls OCE Quickbats,2025-06-13,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,free food,DB,BD,BB,https://www.youtube.com/watch?v=7z3XhTyV3l4&t=55m51s
Skullgirls OCE Quickbats,2025-06-13,Oceania,1,2024 Balance Patch,free food,RF,BD,BB,Drip,FI,BB,N,https://www.youtube.com/watch?v=7z3XhTyV3l4&t=1h11m12s
Skullgirls OCE Quickbats,2025-06-13,Oceania,1,2024 Balance Patch,Drip,MF,RF,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=7z3XhTyV3l4&t=1h23m50s
Skullgirls OCE Quickbats,2025-06-13,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,Afince,DB,CE,N,https://www.youtube.com/watch?v=7z3XhTyV3l4&t=1h45m17s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,Nugget101,BW,UM,PW,MaryGoRilla,MF,CE,AN,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=9m20s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,MaryGoRilla,MF,CE,AN,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=17m19s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,xyz,DB,BD,N,Risorreto,UM,AN,N,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=26m37s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,xyz,DB,BD,N,yak,VA,DB,PS,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=40m39s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,Risorreto,PC,UM,AN,MaryGoRilla,MF,CE,AN,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=56m8s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,Risorreto,UM,AN,N,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=1h5m16s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,xyz,DB,PW,N,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=1h16m44s
Skullgirls OCE Newbbats,2025-06-12,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,Afince,VA,DB,PS,https://www.youtube.com/watch?v=KrxqIbS4ne0&t=1h31m34s
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Murix,EL,BB,N,chimps,PW,FI,N,https://www.youtube.com/watch?v=sZcIHRkVJ-A
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Risorreto,BW,PC,N,chimps,PW,FI,N,https://www.youtube.com/watch?v=sZcIHRkVJ-A&t=16m21s
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Jafferboof,BW,FU,BB,Drip,EL,RF,BB,https://www.youtube.com/watch?v=sZcIHRkVJ-A&t=25m25s
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Hagith,MF,BW,N,Drip,EL,RF,BB,https://www.youtube.com/watch?v=sZcIHRkVJ-A&t=40m4s
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Jafferboof,BW,FU,BB,Risorreto,PC,BW,N,https://www.youtube.com/watch?v=sZcIHRkVJ-A&t=52m38s
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Murix,BB,EL,N,Hagith,EL,BW,N,https://www.youtube.com/watch?v=sZcIHRkVJ-A&t=1h3m46s
Skullgirls OCE Danisen,2025-06-09,Oceania,1,2024 Balance Patch,Greenhood,RF,DB,EL,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=sZcIHRkVJ-A&t=1h20m2s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,guumi,FU,PC,UM,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=30m16s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,Greenhood,PC,RF,EL,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=37m20s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,Pika_Bat,CE,SQ,BB,guumi,MF,PC,CE,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=41m35s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,chimps,PW,FI,N,free food,DB,BD,BB,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=50m53s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,karate jesus,BW,N,N,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=57m8s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,guumi,PC,EL,CE,Greenhood,PC,RF,EL,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h1m26s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,Pika_Bat,CE,SQ,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h8m36s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,SeaJay,VA,CE,BB,free food,DB,BW,BD,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h18m37s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,chimps,PW,FI,N,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h23m51s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,Pika_Bat,CE,SQ,BB,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h28m24s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,guumi,FU,PC,UM,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h41m17s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,No Funny Name,FI,CE,BB,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=1h50m24s
Skullgirls OCE Quickbats,2025-06-06,Oceania,1,2024 Balance Patch,Pika_Bat,CE,SQ,BB,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=6jp6QzNHUv4&t=2h5m3s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,MaryGoRilla,MF,CE,AN,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=12m13s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,HamGood,BW,N,N,xyz,DB,PW,N,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=22m52s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,Chandarin,MA,RF,N,yak,PS,DB,N,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=29m13s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,yak,VA,DB,PS,xyz,DB,PW,N,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=35m31s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,Nugget101,BW,UM,PW,HamGood,BW,N,N,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=48m23s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,Nugget101,BW,UM,PW,Risorreto,UM,BW,N,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=1h1m22s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,free food,BB,N,N,Chandarin,MA,RF,N,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=1h11m44s
Skullgirls OCE Newbbats,2025-06-05,Oceania,1,2024 Balance Patch,Afince,CE,DB,BB,yak,VA,DB,PS,https://www.youtube.com/watch?v=lDTB-IM8UbA&t=1h23m9s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Whenimazombie,FI,BD,BB,Boozje,MF,AN,BB,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=42s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Superfunk27,PW,N,N,Nz!,FI,CE,PS,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=11m48s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,iaminyourcloset,BD,PS,FI,KingDoppio,BW,UM,BB,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=21m15s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,JasonFGC,FI,AN,BB,Mark Fafnir,VA,AN,DB,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=27m26s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Tengu Nano,EL,CE,BB,Chef Boi,PW,CE,BB,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=40m11s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,LostKatsu,CE,DB,VA,Flankroast,EL,UM,SQ,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=54m34s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Sweetheart!,CE,SQ,BB,05mario,FI,DB,FU,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=1h5m58s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Flankroast,EL,UM,SQ,PME,MF,PW,RF,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=1h17m40s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Swiftfox-Dash,PC,CE,N,05mario,FI,DB,FU,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=1h30m10s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,PME,MF,PW,RF,Tengu Nano,EL,CE,BB,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=1h39m35s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Adeveis Wingzero,PS,SQ,BB,Swiftfox-Dash,PC,CE,N,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=1h53m51s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,05mario,FI,DB,FU,Flankroast,EL,UM,SQ,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=2h1m19s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,Swiftfox-Dash,PC,CE,N,PME,RF,MA,MF,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=2h11m32s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,05mario,FI,DB,FU,PME,MA,PW,MF,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=2h24m13s
Mix Masters Online #99,2025-06-05,North America,1,2024 Balance Patch,05mario,FU,DB,BB,Flankroast,EL,UM,SQ,https://youtu.be/uxpmNJC6ANM?si=EiXepWm53E7p1kHU&t=2h32m37s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,Afince,DB,CE,N,free food,BB,BD,BW,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=1m33s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,trish,BW,DB,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=13m38s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,RiskyCD,VA,CE,N,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=23m39s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,ezkr,PS,SQ,VA,karate jesus,BW,N,N,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=38m57s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,No Funny Name,FI,CE,BB,Afince,DB,CE,N,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=47m20s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,SeaJay,VA,CE,BB,trish,BW,DB,BB,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=58m33s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,free food,BD,BW,BB,ezkr,PS,SQ,VA,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=1h13m30s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,free food,BD,BW,BB,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=1h25m58s
Battle Arena Melbourne 15,2025-06-01,Oceania,0,2024 Balance Patch,free food,BD,BW,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=Y6RA6fdONcM&t=1h38m48s
